#name	value
ENSRNOT00000045810	Olr875
ENSRNOT00000066301	Olr877
ENSRNOT00000064311	Olr878
ENSRNOT00000064380	Olr879
ENSRNOT00000067319	Olr880
ENSRNOT00000065917	Olr881
ENSRNOT00000045977	Olr907
ENSRNOT00000047673	Olr889
ENSRNOT00000003174	Olr982
ENSRNOT00000046001	Olr892
ENSRNOT00000047489	Olr984
ENSRNOT00000049299	Olfr787
ENSRNOT00000071472	Olfr787
ENSRNOT00000040141	Olr896
ENSRNOT00000051724	Olr898
ENSRNOT00000050504	Olr1751
ENSRNOT00000050898	Olr903
ENSRNOT00000041403	Olr906
ENSRNOT00000034346	Olr906
ENSRNOT00000040030	Olr906
ENSRNOT00000071960	Olr906
ENSRNOT00000042179	Olr990
ENSRNOT00000043635	Olr916
ENSRNOT00000043749	Olr910
ENSRNOT00000072893	Olr1024
ENSRNOT00000051699	Olr886
ENSRNOT00000044587	Olr1007
ENSRNOT00000051694	Olr1006
ENSRNOT00000072975	Olr954
ENSRNOT00000072169	Olr954
ENSRNOT00000050967	Olr1002
ENSRNOT00000074329	Olr964
ENSRNOT00000071670	Olr952
ENSRNOT00000072775	Olr952
ENSRNOT00000051670	Olr962
ENSRNOT00000050153	Olr960
ENSRNOT00000042068	Olfr790
ENSRNOT00000004458	Olr1016
ENSRNOT00000040812	Olr1020
ENSRNOT00000061468	Olr947
ENSRNOT00000051053	Olr950
ENSRNOT00000048223	Olr1029
ENSRNOT00000047855	Olr943
ENSRNOT00000071699	Olfr798
ENSRNOT00000075032	Olr1049
ENSRNOT00000074059	Olr1014
ENSRNOT00000044697	Olr1014
ENSRNOT00000072123	Olr1014
ENSRNOT00000074969	Olr1014
ENSRNOT00000074567	Olr1014
ENSRNOT00000072708	Olr1014
ENSRNOT00000004472	Olr1014
ENSRNOT00000050023	Olr937
ENSRNOT00000051063	Olr1060
ENSRNOT00000046955	Olr1061
ENSRNOT00000046225	Olr1051
ENSRNOT00000047647	Olr1063
ENSRNOT00000011225	Olr1064
ENSRNOT00000048396	Olr1065
ENSRNOT00000044955	OLR1870
ENSRNOT00000049954	Olr1067
ENSRNOT00000041565	Olr1068
ENSRNOT00000044882	Olr1069
ENSRNOT00000011198	Olr1070
ENSRNOT00000011188	Olr1071
ENSRNOT00000011176	Olr1072
ENSRNOT00000011167	Neurod4
ENSRNOT00000042498	Zfp938
ENSRNOT00000044241	Zfp347
ENSRNOT00000047433	Zfp709l1
ENSRNOT00000043099	Zfp709l1
ENSRNOT00000008882	Ankrd24
ENSRNOT00000008758	Sirt6
ENSRNOT00000008360	RGD1561530
ENSRNOT00000075263	RGD1561530
ENSRNOT00000061279	Tle2
ENSRNOT00000068773	Aes
ENSRNOT00000007498	Gna11
ENSRNOT00000007202	Gna15
ENSRNOT00000007117	S1pr4
ENSRNOT00000007110	Ncln
ENSRNOT00000061219	Celf5
ENSRNOT00000006168	Nfic
ENSRNOT00000075038	2210404O07Rik
ENSRNOT00000005640	Dohh
ENSRNOT00000005624	Fzr1
ENSRNOT00000061194	4930404N11Rik
ENSRNOT00000061191	Mfsd12
ENSRNOT00000028002	Hmg20b
ENSRNOT00000027951	Gipc3
ENSRNOT00000027932	Tbxa2r
ENSRNOT00000027926	Cactin
ENSRNOT00000061159	PIP5K1C
ENSRNOT00000027847	Tjp3
ENSRNOT00000027784	Apba3
ENSRNOT00000027737	Mrpl54
ENSRNOT00000027730	Matk
ENSRNOT00000061132	Zfr2
ENSRNOT00000041325	Atcay
ENSRNOT00000066348	Nmrk2
ENSRNOT00000027634	Dapk3
ENSRNOT00000047450	Eef2
ENSRNOT00000027441	Pias4
ENSRNOT00000027323	Zbtb7a
ENSRNOT00000027272	Map2k2
ENSRNOT00000044484	Creb3l3
ENSRNOT00000027045	Thop1
ENSRNOT00000026960	Sgta
ENSRNOT00000073221	Slc39a3
ENSRNOT00000046078	Diras1
ENSRNOT00000026893	Gng7
ENSRNOT00000026871	Gadd45b
ENSRNOT00000022336	Lmnb2
ENSRNOT00000075183	Lmnb2
ENSRNOT00000026648	Timm13
ENSRNOT00000049221	Tmprss9
ENSRNOT00000066037	Tmprss9
ENSRNOT00000043162	Sppl2b
ENSRNOT00000026551	Lsm7
ENSRNOT00000046059	Lingo3
ENSRNOT00000026341	Oaz1
ENSRNOT00000044417	Jsrp1
ENSRNOT00000026220	Amh
ENSRNOT00000026202	Sf3a2
ENSRNOT00000026155	PLEKHJ1
ENSRNOT00000051467	Dot1l
ENSRNOT00000025878	Ap3d1
ENSRNOT00000049766	Izumo4
ENSRNOT00000025634	Mob3a
ENSRNOT00000041106	Mknk2
ENSRNOT00000025391	Btbd2
ENSRNOT00000025266	Csnk1g2
ENSRNOT00000024980	Scamp4
ENSRNOT00000024576	Abhd17a
ENSRNOT00000045421	Klf16
ENSRNOT00000024080	Rexo1
ENSRNOT00000039813	Atp8b3
ENSRNOT00000046427	Onecut3
ENSRNOT00000023473	Tcf3
ENSRNOT00000023597	Tcf3
ENSRNOT00000022747	Uqcr11
ENSRNOT00000049170	MBD3
ENSRNOT00000040170	Mex3d
ENSRNOT00000065974	Mex3d
ENSRNOT00000042204	Plk5
ENSRNOT00000060811	Adamtsl5
ENSRNOT00000044030	Reep6
ENSRNOT00000022358	Pcsk4
ENSRNOT00000021939	RGD1359127
ENSRNOT00000049146	Apc2
ENSRNOT00000029791	Rps15
ENSRNOT00000046886	Dazap1
ENSRNOT00000028969	Gamt
ENSRNOT00000039728	Ndufs7
ENSRNOT00000060708	Mum1
ENSRNOT00000021709	Efna2
ENSRNOT00000021677	RGD1562114
ENSRNOT00000021648	Cirbp
ENSRNOT00000060698	Midn
ENSRNOT00000020670	Atp5d
ENSRNOT00000060690	Dos
ENSRNOT00000060683	Stk11
ENSRNOT00000068197	Sbno2
ENSRNOT00000018691	GPX4
ENSRNOT00000018169	Polr2e
ENSRNOT00000060648	Hmha1
ENSRNOT00000016733	Wdr18
ENSRNOT00000026708	Arid3a
ENSRNOT00000016396	Kiss1r
ENSRNOT00000015869	R3hdm4
ENSRNOT00000015257	Med16
ENSRNOT00000015029	Cfd
ENSRNOT00000014981	Elane
ENSRNOT00000014687	Prtn3
ENSRNOT00000031315	Lppr3
ENSRNOT00000044865	Ptbp1
ENSRNOT00000041277	Ptbp1
ENSRNOT00000013857	Misp
ENSRNOT00000013762	Palm
ENSRNOT00000064886	Abca7
ENSRNOT00000017064	Grin3b
ENSRNOT00000017245	Mbrl
ENSRNOT00000065093	Cnn2
ENSRNOT00000038553	Prss57
ENSRNOT00000012578	Fstl3
ENSRNOT00000012317	Rnf126
ENSRNOT00000011936	Fgf22
ENSRNOT00000039232	Polrmt
ENSRNOT00000011837	Hcn2
ENSRNOT00000011275	Bsg
ENSRNOT00000044275	Bsg
ENSRNOT00000011086	Gzmm
ENSRNOT00000011023	Cdc34
ENSRNOT00000011010	Tpgs1
ENSRNOT00000010938	Madcam1
ENSRNOT00000010832	Odf3l2
ENSRNOT00000010714	Shc2
ENSRNOT00000010555	C2cd4c
ENSRNOT00000010549	Theg
ENSRNOT00000042792	Theg
ENSRNOT00000067771	Mier2
ENSRNOT00000000193	Ppap2c
ENSRNOT00000011117	Giot1
ENSRNOT00000010203	Vom2r53
ENSRNOT00000034545	2610008E11Rik
ENSRNOT00000042747	Olr1073
ENSRNOT00000060456	Olr1075
ENSRNOT00000060455	Olr1076
ENSRNOT00000073334	OLR1077
ENSRNOT00000048054	Olr1082
ENSRNOT00000048564	Olr1085
ENSRNOT00000067342	Olr1086
ENSRNOT00000009931	Slc1a6
ENSRNOT00000009833	Ccdc105
ENSRNOT00000009643	Casp14
ENSRNOT00000009615	Olr1087
ENSRNOT00000009606	Syde1
ENSRNOT00000039852	Ilvbl
ENSRNOT00000012907	Olr1088
ENSRNOT00000063488	5S_rR1
ENSRNOT00000037456	Notch3
ENSRNOT00000038961	Ephx3
ENSRNOT00000008963	Brd4
ENSRNOT00000008827	Akap8
ENSRNOT00000008560	Akap8l
ENSRNOT00000008303	Wiz
ENSRNOT00000066722	Rasal3
ENSRNOT00000074801	Pglyrp2
ENSRNOT00000060296	Pglyrp2
ENSRNOT00000042390	Pglyrp2
ENSRNOT00000007548	Cyp4f39
ENSRNOT00000060284	Cyp4f17
ENSRNOT00000007428	Cyp4f5
ENSRNOT00000066654	Cyp4f40
ENSRNOT00000041034	Cyp4f4
ENSRNOT00000006697	Zfp871
ENSRNOT00000075740	Zfp871
ENSRNOT00000063481	5S_rR1
ENSRNOT00000037708	Zfp799
ENSRNOT00000042638	Zfp870
ENSRNOT00000006533	Cyp4f1
ENSRNOT00000006335	Cyp4f6
ENSRNOT00000006044	Zfp472
ENSRNOT00000043826	Zfp952
ENSRNOT00000037299	Zfp763
ENSRNOT00000036473	RGD1310212
ENSRNOT00000042108	RGD1560687
ENSRNOT00000066520	Zfp563
ENSRNOT00000057608	Morc2b
ENSRNOT00000051928	Olr1095
ENSRNOT00000071081	Olr1091
ENSRNOT00000042742	Olr1092
ENSRNOT00000071599	Olfr63
ENSRNOT00000073235	Zfp955a
ENSRNOT00000050658	Zfp81
ENSRNOT00000072860	Zfp101
ENSRNOT00000009270	Zfp101
ENSRNOT00000051296	Olr996
ENSRNOT00000047899	Olr921
ENSRNOT00000050751	Olr927
ENSRNOT00000044356	Olr1059
ENSRNOT00000041157	Olr1058
ENSRNOT00000044977	Olr931
ENSRNOT00000049493	Olr932
ENSRNOT00000051359	Olr1055
ENSRNOT00000034654	Vom2r54
ENSRNOT00000047281	Vom2r55
ENSRNOT00000029672	RGD1560291
ENSRNOT00000030164	Zscan4f
ENSRNOT00000064298	Vom1r106
ENSRNOT00000065474	Vom1r107
ENSRNOT00000072385	Vom1r108
ENSRNOT00000072312	Vom1r108
ENSRNOT00000073418	Vom1r108
ENSRNOT00000068151	Vom1r108
ENSRNOT00000075258	Actl9
ENSRNOT00000011513	Myo1f
ENSRNOT00000011094	Zfp414
ENSRNOT00000060002	Pram1
ENSRNOT00000036172	Hnrnpm
ENSRNOT00000011047	Hnrnpm
ENSRNOT00000059985	Hnrnpm
ENSRNOT00000010399	March2
ENSRNOT00000010197	Rab11b
ENSRNOT00000010031	Angptl4
ENSRNOT00000009532	Kank3
ENSRNOT00000068323	Rps28
ENSRNOT00000009425	Ndufa7
ENSRNOT00000009067	Cd320
ENSRNOT00000049266	Vom2r57
ENSRNOT00000071008	RGD1564285
ENSRNOT00000046378	RGD1566251
ENSRNOT00000037918	Syn3
ENSRNOT00000005746	Timp3
ENSRNOT00000006366	Fbxo7
ENSRNOT00000037290	Bpifc
ENSRNOT00000006570	Rtcb
ENSRNOT00000044252	Ascl4
ENSRNOT00000047587	RGD1563124
ENSRNOT00000006886	Prdm4
ENSRNOT00000007549	Pwp1
ENSRNOT00000044331	Btbd11
ENSRNOT00000072370	Btbd11
ENSRNOT00000008596	Btbd11
ENSRNOT00000008152	Btbd11
ENSRNOT00000009124	Cry1
ENSRNOT00000009135	Mterfd3
ENSRNOT00000009154	RGD1563325
ENSRNOT00000009746	Polr3b
ENSRNOT00000010024	Tcp11l2
ENSRNOT00000010601	Ckap4
ENSRNOT00000010636	Nuak1
ENSRNOT00000071097	1500009L16Rik
ENSRNOT00000059685	Rfx4
ENSRNOT00000059687	Rfx4
ENSRNOT00000009728	Rfx4
ENSRNOT00000009625	Ric8b
ENSRNOT00000010986	Appl2
ENSRNOT00000011326	RGD1309995
ENSRNOT00000059639	Aldh1l2
ENSRNOT00000072587	Aldh1l2
ENSRNOT00000075809	Aldh1l2
ENSRNOT00000071252	Mir3561
ENSRNOT00000011511	RGD1563365
ENSRNOT00000011572	Slc41a2
ENSRNOT00000012017	Chst11
ENSRNOT00000013613	Txnrd1
ENSRNOT00000066143	Nfyb
ENSRNOT00000014951	Hcfc2
ENSRNOT00000051181	Glt8d2
ENSRNOT00000034213	Tdg
ENSRNOT00000031297	1190007I07Rik
ENSRNOT00000029435	Hsp90b1
ENSRNOT00000031946	BC030307
ENSRNOT00000059545	BC030307
ENSRNOT00000031871	Nt5dc3
ENSRNOT00000059538	Stab2
ENSRNOT00000059532	RGD1560034
ENSRNOT00000005674	Ascl1
ENSRNOT00000005844	Pah
ENSRNOT00000038780	Igf1
ENSRNOT00000005995	Igf1
ENSRNOT00000065899	Parpbp
ENSRNOT00000006249	Parpbp
ENSRNOT00000006174	Pmch
ENSRNOT00000006760	Nup37
ENSRNOT00000006903	Ccdc53
ENSRNOT00000059487	Dram1
ENSRNOT00000006946	Gnptab
ENSRNOT00000006980	Gnptab
ENSRNOT00000007088	Sycp3
ENSRNOT00000007305	Chpt1
ENSRNOT00000037877	Mybpc1
ENSRNOT00000064241	Spic
ENSRNOT00000054194	5S_rR1
ENSRNOT00000067777	RGD1561102
ENSRNOT00000007623	Arl1
ENSRNOT00000008317	Utp20
ENSRNOT00000008613	Slc5a8
ENSRNOT00000009084	Ano4
ENSRNOT00000072863	Gas2l3
ENSRNOT00000033123	Gas2l3
ENSRNOT00000009910	Nr1h4
ENSRNOT00000010207	Slc17a8
ENSRNOT00000002638	Scyl2
ENSRNOT00000010414	Actr6
ENSRNOT00000072733	Uhrf1bp1l
ENSRNOT00000059269	Anks1b
ENSRNOT00000052319	Anks1b
ENSRNOT00000038501	Anks1b
ENSRNOT00000038488	Anks1b
ENSRNOT00000010869	Apaf1
ENSRNOT00000010929	Ikbip
ENSRNOT00000010914	Ikbip
ENSRNOT00000011494	Slc25a3
ENSRNOT00000012715	Tmpo
ENSRNOT00000069605	5S_rR1
ENSRNOT00000053652	Mir135a
ENSRNOT00000005463	Nedd1
ENSRNOT00000005492	Gm872
ENSRNOT00000075160	Gm872
ENSRNOT00000005762	Cdk17
ENSRNOT00000005911	Elk3
ENSRNOT00000005930	Lta4h
ENSRNOT00000006971	Hal
ENSRNOT00000007331	Amdhd1
ENSRNOT00000030985	Ccdc38
ENSRNOT00000030976	Ccdc38
ENSRNOT00000007351	Snrpf
ENSRNOT00000007412	Ntn4
ENSRNOT00000007465	Usp44
ENSRNOT00000031571	Metap2
ENSRNOT00000030056	Metap2
ENSRNOT00000053666	Mir331
ENSRNOT00000030015	Vezt
ENSRNOT00000059068	Fgd6
ENSRNOT00000009578	Nr2c1
ENSRNOT00000010117	Ndufa12
ENSRNOT00000010316	Tmcc3
ENSRNOT00000049211	Rpl31l3
ENSRNOT00000034639	Ccdc41
ENSRNOT00000011178	Plxnc1
ENSRNOT00000051137	RPL39
ENSRNOT00000063946	Cradd
ENSRNOT00000011948	Socs2
ENSRNOT00000066322	Mrpl42
ENSRNOT00000012363	Nudt4
ENSRNOT00000029764	Eea1
ENSRNOT00000005910	Btg1
ENSRNOT00000006070	Dcn
ENSRNOT00000006109	Lum
ENSRNOT00000006234	Kera
ENSRNOT00000006450	Epyc
ENSRNOT00000072166	Epyc
ENSRNOT00000006455	Ccer1
ENSRNOT00000029045	Tmtc3
ENSRNOT00000038631	Cep290
ENSRNOT00000036141	RGD1307947
ENSRNOT00000009695	1700017N19Rik
ENSRNOT00000041354	Atp2b1
ENSRNOT00000005491	Atp2b1
ENSRNOT00000005450	Atp2b1
ENSRNOT00000066174	Atp2b1
ENSRNOT00000031905	Poc1b
ENSRNOT00000058937	Poc1b
ENSRNOT00000075253	Poc1b
ENSRNOT00000037844	Dusp6
ENSRNOT00000008471	Kitlg
ENSRNOT00000007231	Kitlg
ENSRNOT00000005523	Mgat4c
ENSRNOT00000005706	Nts
ENSRNOT00000058842	Rassf9
ENSRNOT00000006007	Alx1
ENSRNOT00000031320	Lrriq1
ENSRNOT00000071306	Lrriq1
ENSRNOT00000029208	Slc6a15
ENSRNOT00000053480	5S_rR1
ENSRNOT00000006086	Tmtc2
ENSRNOT00000038144	Mettl25
ENSRNOT00000005740	Ccdc59
ENSRNOT00000005862	Ppfia2
ENSRNOT00000066975	Acss3
ENSRNOT00000072526	Lin7a
ENSRNOT00000006083	Lin7a
ENSRNOT00000006453	Myf5
ENSRNOT00000006523	Myf6
ENSRNOT00000044023	Ptprq
ENSRNOT00000048880	Syt1
ENSRNOT00000008222	Pawr
ENSRNOT00000006773	Ppp1r12a
ENSRNOT00000050037	Ppp1r12a
ENSRNOT00000041473	Ppp1r12a
ENSRNOT00000043774	Otogl
ENSRNOT00000062285	5S_rR1
ENSRNOT00000009121	Nav3
ENSRNOT00000031986	E2f7
ENSRNOT00000067011	Csrp2
ENSRNOT00000005078	Zdhhc17
ENSRNOT00000058589	OSBPL8
ENSRNOT00000039096	Bbs10
ENSRNOT00000005286	Nap1l1
ENSRNOT00000005361	Phlda1
ENSRNOT00000063917	Krr1
ENSRNOT00000005399	Glipr1
ENSRNOT00000073180	Glipr1l2
ENSRNOT00000039475	Glipr1l1
ENSRNOT00000039141	Caps2
ENSRNOT00000005690	Kcnc2
ENSRNOT00000005700	Kcnc2
ENSRNOT00000005773	Kcnc2
ENSRNOT00000049943	Kcnc2
ENSRNOT00000058513	Atxn7l3b
ENSRNOT00000052544	5S_rR1
ENSRNOT00000007461	Trhde
ENSRNOT00000005157	Tph2
ENSRNOT00000067907	Tbc1d15
ENSRNOT00000005258	Rab21
ENSRNOT00000005310	Tmem19
ENSRNOT00000005443	Thap2
ENSRNOT00000005541	Zfc3h1
ENSRNOT00000058444	Zfc3h1
ENSRNOT00000005814	Lgr5
ENSRNOT00000005909	Tspan8
ENSRNOT00000006401	Ptprr
ENSRNOT00000032374	4933416C03RIK
ENSRNOT00000006501	Ptprb
ENSRNOT00000030847	Kcnmb4
ENSRNOT00000066396	Cnot2
ENSRNOT00000041210	Rpl12
ENSRNOT00000068774	Myrfl
ENSRNOT00000007258	Rab3ip
ENSRNOT00000007309	Best3
ENSRNOT00000073117	Lrrc10
ENSRNOT00000007338	Lrrc10
ENSRNOT00000037946	Cct2
ENSRNOT00000007472	Frs2
ENSRNOT00000007580	Yeats4
ENSRNOT00000007610	RGD1306474
ENSRNOT00000064594	LYZ2
ENSRNOT00000007747	Lyz2
ENSRNOT00000064784	Lyz2
ENSRNOT00000008193	Cpsf6
ENSRNOT00000044413	Cpm
ENSRNOT00000066767	Mdm2
ENSRNOT00000029493	Slc35e3
ENSRNOT00000009203	Nup107
ENSRNOT00000009511	Rap1b
ENSRNOT00000038294	RGD1306282
ENSRNOT00000048765	Mdm1
ENSRNOT00000009776	Il22
ENSRNOT00000009919	Ifng
ENSRNOT00000010283	Dyrk2
ENSRNOT00000010720	Cand1
ENSRNOT00000064251	Msrb3
ENSRNOT00000005884	Styxl2
ENSRNOT00000039532	Lemd3
ENSRNOT00000006426	WIF1
ENSRNOT00000015665	Parvb
ENSRNOT00000028976	Parvg
ENSRNOT00000015686	RGD1566029
ENSRNOT00000046453	RGD1561871
ENSRNOT00000024679	Tbc1d30
ENSRNOT00000064349	GNS
ENSRNOT00000007295	Rassf3
ENSRNOT00000009260	Tbk1
ENSRNOT00000009645	Xpot
ENSRNOT00000067395	RGD1561648
ENSRNOT00000043581	RGD1565498
ENSRNOT00000006180	Srgap1
ENSRNOT00000051577	RGD1561410
ENSRNOT00000006051	Tmem5
ENSRNOT00000005539	Grip1
ENSRNOT00000064448	Grip1
ENSRNOT00000005545	Grip1
ENSRNOT00000038147	Helb
ENSRNOT00000005686	Irak3
ENSRNOT00000070518	5S_rR1
ENSRNOT00000005694	Tmbim4
ENSRNOT00000005794	Llph
ENSRNOT00000063604	5S_rR1
ENSRNOT00000065137	Hmga2
ENSRNOT00000006566	Gns
ENSRNOT00000005537	Fam19a2
ENSRNOT00000031191	Usp15
ENSRNOT00000045130	Mon2
ENSRNOT00000005654	Mon2
ENSRNOT00000070857	Mon2
ENSRNOT00000053765	Mirlet7i
ENSRNOT00000005798	Ppm1h
ENSRNOT00000066381	Ppm1h
ENSRNOT00000063458	5S_rR1
ENSRNOT00000005829	Avpr1a
ENSRNOT00000058036	Slc16a7
ENSRNOT00000032786	LRIG3
ENSRNOT00000040010	RGD1559995
ENSRNOT00000074743	Xrcc6bp1
ENSRNOT00000075371	Ctdsp2
ENSRNOT00000073237	Avil
ENSRNOT00000071543	Tsfm
ENSRNOT00000074645	Mettl21b
ENSRNOT00000075544	Mettl1
ENSRNOT00000072176	Cyp27b1
ENSRNOT00000072468	March9
ENSRNOT00000031796	Cdk4
ENSRNOT00000031272	Tspan31
ENSRNOT00000031230	Agap2
ENSRNOT00000049895	Os9
ENSRNOT00000045687	RGD1565117
ENSRNOT00000046099	B4galnt1
ENSRNOT00000052288	Slc26a10
ENSRNOT00000006800	Arhgef25
ENSRNOT00000006815	Dtx3
ENSRNOT00000067774	Pip4k2c
ENSRNOT00000007721	Kif5a
ENSRNOT00000008120	Dctn2
ENSRNOT00000008854	Mbd6
ENSRNOT00000008941	DDIT3
ENSRNOT00000035486	Mars
ENSRNOT00000057833	Arhgap9
ENSRNOT00000035382	Arhgap9
ENSRNOT00000009803	Gli1
ENSRNOT00000010106	Inhbe
ENSRNOT00000010240	Inhbc
ENSRNOT00000045964	R3hdm2
ENSRNOT00000010639	Stac3
ENSRNOT00000045083	Ndufa4l2
ENSRNOT00000011082	Shmt2
ENSRNOT00000047449	Nxph4
ENSRNOT00000031005	Lrp1
ENSRNOT00000039306	Stat6
ENSRNOT00000057745	Nab2
ENSRNOT00000072906	Tmem194
ENSRNOT00000005575	Myo1a
ENSRNOT00000005679	Tac3
ENSRNOT00000005685	Zbtb39
ENSRNOT00000005693	Gpr182
ENSRNOT00000037218	Rdh16
ENSRNOT00000051075	Rdh16
ENSRNOT00000005875	Rdh7
ENSRNOT00000005919	Sdr9c7
ENSRNOT00000037030	Uqcrb
ENSRNOT00000006185	Mterfd1
ENSRNOT00000052439	5S_rR1
ENSRNOT00000006317	Ptdss1
ENSRNOT00000007255	Sdc2
ENSRNOT00000008211	Cpq
ENSRNOT00000008227	Tspyl5
ENSRNOT00000051652	RGD1562404
ENSRNOT00000009989	Mtdh
ENSRNOT00000041065	Mtdh
ENSRNOT00000045470	Mtdh
ENSRNOT00000008969	Laptm4b
ENSRNOT00000008361	Matn2
ENSRNOT00000075584	9430069I07Rik
ENSRNOT00000057587	Rpl30
ENSRNOT00000007816	BC030476
ENSRNOT00000007430	Hrsp12
ENSRNOT00000007190	Pop1
ENSRNOT00000006943	Nipal2
ENSRNOT00000015707	Kcns2
ENSRNOT00000065722	Stk3
ENSRNOT00000014879	Osr2
ENSRNOT00000033021	Vps13b
ENSRNOT00000063101	Mir875
ENSRNOT00000014407	Cox6c
ENSRNOT00000039378	Rgs22
ENSRNOT00000014333	Fbxo43
ENSRNOT00000013869	Polr2k
ENSRNOT00000013801	Spag1
ENSRNOT00000013344	Rnf19a
ENSRNOT00000036904	Ankrd46
ENSRNOT00000036852	Snx31
ENSRNOT00000012775	Pabpc1
ENSRNOT00000035628	YWHAZ
ENSRNOT00000010801	Zfp706
ENSRNOT00000009337	Grhl2
ENSRNOT00000064513	Ncald
ENSRNOT00000033704	Rrm2b
ENSRNOT00000009115	Ubr5
ENSRNOT00000050726	RPS29
ENSRNOT00000008700	Odf1
ENSRNOT00000008350	Klf10
ENSRNOT00000007999	Azin1
ENSRNOT00000006243	Dcstamp
ENSRNOT00000006474	Rims2
ENSRNOT00000050753	Rims2
ENSRNOT00000043079	Rims2
ENSRNOT00000039984	Rims2
ENSRNOT00000041618	Rims2
ENSRNOT00000044843	Rims2
ENSRNOT00000006393	Rims2
ENSRNOT00000005803	Dcaf13
ENSRNOT00000069661	5S_rR1
ENSRNOT00000006029	Slc25a32
ENSRNOT00000006142	Cthrc1
ENSRNOT00000006195	Fzd6
ENSRNOT00000006411	Baalc
ENSRNOT00000006917	Atp6v1c1
ENSRNOT00000063461	5S_rR1
ENSRNOT00000006004	Dpys
ENSRNOT00000005668	Lrp12
ENSRNOT00000047511	RGD1563045
ENSRNOT00000029419	Zfpm2
ENSRNOT00000010856	Oxr1
ENSRNOT00000010754	Oxr1
ENSRNOT00000010858	Oxr1
ENSRNOT00000010539	Abra
ENSRNOT00000007979	Angpt1
ENSRNOT00000067333	Rspo2
ENSRNOT00000006890	Emc2
ENSRNOT00000006791	Tmem74
ENSRNOT00000006783	Trhr
ENSRNOT00000006685	Nudcd1
ENSRNOT00000006402	Eny2
ENSRNOT00000057146	Pkhd1l1
ENSRNOT00000005958	Pkhd1l1
ENSRNOT00000005705	Ebag9
ENSRNOT00000005584	Sybu
ENSRNOT00000073442	Sybu
ENSRNOT00000005556	Kcnv1
ENSRNOT00000057108	Csmd3
ENSRNOT00000039318	Csmd3
ENSRNOT00000050774	Trps1
ENSRNOT00000044197	Gsdmc
ENSRNOT00000006823	RGD1359449
ENSRNOT00000007528	FAM49B
ENSRNOT00000068192	Asap1
ENSRNOT00000031906	Asap1
ENSRNOT00000005828	Utp23
ENSRNOT00000006209	Rad21
ENSRNOT00000006257	Aard
ENSRNOT00000006410	Slc30a8
ENSRNOT00000067491	Med30
ENSRNOT00000037809	Ext1
ENSRNOT00000064877	Samd12
ENSRNOT00000017602	Gm16490
ENSRNOT00000011344	Tnfrsf11b
ENSRNOT00000011379	Colec10
ENSRNOT00000011485	Mal2
ENSRNOT00000011904	Nov
ENSRNOT00000041424	RGD1566354
ENSRNOT00000051139	Enpp2
ENSRNOT00000005561	Enpp2
ENSRNOT00000040836	Taf2
ENSRNOT00000036399	Dscc1
ENSRNOT00000049001	RGD1564548
ENSRNOT00000005722	Deptor
ENSRNOT00000064270	Deptor
ENSRNOT00000067649	Col14a1
ENSRNOT00000005815	Mrpl13
ENSRNOT00000005887	Mtbp
ENSRNOT00000006423	Sntb1
ENSRNOT00000006517	Has2
ENSRNOT00000006596	Slc22a22
ENSRNOT00000007326	Zhx2
ENSRNOT00000007484	Derl1
ENSRNOT00000064264	Tbc1d31
ENSRNOT00000008330	Fam83a
ENSRNOT00000008382	RGD1310852
ENSRNOT00000008454	Zhx1
ENSRNOT00000008785	Wdyhv1
ENSRNOT00000008508	Atad2
ENSRNOT00000010361	Fbxo32
ENSRNOT00000010484	Klhl38
ENSRNOT00000064847	Anxa13
ENSRNOT00000011797	Fam91a1
ENSRNOT00000038973	Fer1l6
ENSRNOT00000064122	Tmem65
ENSRNOT00000011876	Trmt12
ENSRNOT00000011891	Rnf139
ENSRNOT00000070909	Tatdn1
ENSRNOT00000012616	Ndufb9
ENSRNOT00000011984	Mtss1
ENSRNOT00000044127	Cyp2b1
ENSRNOT00000012883	Sqle
ENSRNOT00000013315	RGD1564420
ENSRNOT00000050194	RGD1564420
ENSRNOT00000005376	Nsmce2
ENSRNOT00000005885	Trib1
ENSRNOT00000006510	4933412E24Rik
ENSRNOT00000006279	Fam84b
ENSRNOT00000006273	A1bg
ENSRNOT00000006188	Myc
ENSRNOT00000006789	Adcy8
ENSRNOT00000045357	Efr3a
ENSRNOT00000042522	Oc90
ENSRNOT00000006930	Kcnq3
ENSRNOT00000074573	Kcnq3
ENSRNOT00000007250	Lrrc6
ENSRNOT00000056793	Tmem71
ENSRNOT00000007587	PHF20L1
ENSRNOT00000009240	Tg
ENSRNOT00000007982	Sla
ENSRNOT00000009673	Wisp1
ENSRNOT00000010811	Ndrg1
ENSRNOT00000010980	St3gal1
ENSRNOT00000007564	PHF20L1
ENSRNOT00000068291	Zfat
ENSRNOT00000053734	Mir30d
ENSRNOT00000070088	5S_rR1
ENSRNOT00000012753	Khdrbs3
ENSRNOT00000041802	Rps19l1
ENSRNOT00000006966	Fam135b
ENSRNOT00000034672	Col22a1
ENSRNOT00000012408	Kcnk9
ENSRNOT00000038172	Trappc9
ENSRNOT00000067327	Trappc9
ENSRNOT00000012121	Chrac1
ENSRNOT00000011898	Ago2
ENSRNOT00000011219	Ptk2
ENSRNOT00000053580	Mir3586
ENSRNOT00000014541	Dennd3
ENSRNOT00000032620	SLC45A4
